County,Year,NDVI,EVI
MACOUPIN,2006,0.423028695,0.245500743
MACOUPIN,2007,0.409088412,0.242398062
MACOUPIN,2008,0.44128588,0.251559242
MACOUPIN,2009,0.465014541,0.252654543
MACOUPIN,2010,0.405018364,0.257990252
MACOUPIN,2011,0.40197781,0.229832609
MACOUPIN,2012,0.46619902,0.281718504
MACOUPIN,2013,0.42110873,0.2374003
MACOUPIN,2014,0.404420878,0.221845279
MACOUPIN,2015,0.396932198,0.237053327
MACOUPIN,2016,0.420739117,0.24450123
MACOUPIN,2017,0.450298549,0.241492759
MACOUPIN,2018,0.425350205,0.254717729
MACOUPIN,2019,0.438467175,0.250836233
MACOUPIN,2020,0.39947234,0.219400135
JEFFERSON,2000,0.557467446,0.333995894
JEFFERSON,2001,0.510147187,0.332193146
JEFFERSON,2002,0.524023476,0.294099917
JEFFERSON,2003,0.531037788,0.304612562
JEFFERSON,2004,0.507222293,0.334762455
JEFFERSON,2005,0.56471134,0.320847706
JEFFERSON,2006,0.520904205,0.298923137
JEFFERSON,2007,0.487355742,0.28880143
JEFFERSON,2008,0.557230257,0.322690484
JEFFERSON,2009,0.55544866,0.298012061
JEFFERSON,2010,0.499950964,0.292285371
JEFFERSON,2011,0.487914323,0.273955788
JEFFERSON,2012,0.573148532,0.372508106
JEFFERSON,2013,0.585956378,0.365594666
JEFFERSON,2014,0.497894509,0.301198603
JEFFERSON,2015,0.526195515,0.318755991
JEFFERSON,2016,0.545969691,0.302494223
JEFFERSON,2017,0.508846849,0.300759926
JEFFERSON,2018,0.56506386,0.317502391
JEFFERSON,2019,0.530461893,0.319579474
JEFFERSON,2020,0.530695748,0.30884786
POPE,2000,0.684838811,0.384344471
POPE,2001,0.582219209,0.315033133
POPE,2002,0.688471173,0.395799154
POPE,2003,0.677108062,0.350252727
POPE,2004,0.571488461,0.309968236
POPE,2005,0.723313565,0.398645578
POPE,2006,0.643319263,0.33562334
POPE,2007,0.625294655,0.360576347
POPE,2008,0.614099528,0.327128581
POPE,2009,0.547233354,0.318360739
POPE,2010,0.604504082,0.326010471
POPE,2011,0.605540559,0.336117027
POPE,2012,0.746741635,0.417929422
POPE,2013,0.69819841,0.393809984
POPE,2014,0.667253984,0.341455735
POPE,2015,0.549007344,0.257282923
POPE,2016,0.716138188,0.361210911
POPE,2017,0.695041629,0.355901415
POPE,2018,0.678630025,0.376569195
POPE,2019,0.66646003,0.328424404
POPE,2020,0.641026204,0.336449838
STARK,2000,0.32149936,0.188166853
STARK,2001,0.293120696,0.173313699
STARK,2002,0.323862352,0.18685528
STARK,2003,0.286258624,0.171675719
STARK,2004,0.303908513,0.176808993
STARK,2005,0.319128744,0.177148469
STARK,2006,0.294544797,0.177407135
STARK,2007,0.303968398,0.183754851
STARK,2008,0.307820522,0.17829682
STARK,2009,0.290142144,0.164780557
STARK,2010,0.289389948,0.175719482
STARK,2011,0.303494254,0.184696269
STARK,2012,0.327470098,0.198136516
STARK,2013,0.314310676,0.193809608
STARK,2014,0.301143241,0.168756915
STARK,2015,0.29596326,0.194634819
STARK,2016,0.320592533,0.19979768
STARK,2017,0.336139429,0.175144158
STARK,2018,0.315243122,0.189806669
STARK,2019,0.334304817,0.181128702
STARK,2020,0.316572278,0.195218452
SCHUYLER,2000,0.477978955,0.283007018
SCHUYLER,2001,0.455567689,0.240361508
SCHUYLER,2002,0.476840484,0.279239999
SCHUYLER,2003,0.485157648,0.254753568
SCHUYLER,2004,0.431261145,0.276454776
SCHUYLER,2005,0.499508925,0.278864988
SCHUYLER,2006,0.435205012,0.255643048
SCHUYLER,2007,0.460266089,0.260282632
SCHUYLER,2008,0.458463523,0.249763878
SCHUYLER,2009,0.530342262,0.296598789
SCHUYLER,2010,0.440345,0.283149428
SCHUYLER,2011,0.417619411,0.239731937
SCHUYLER,2012,0.492156729,0.314928051
SCHUYLER,2013,0.487541463,0.266059501
SCHUYLER,2014,0.411473275,0.231305468
SCHUYLER,2015,0.44713695,0.249712614
SCHUYLER,2016,0.498014604,0.290616328
SCHUYLER,2017,0.499800396,0.29041285
SCHUYLER,2018,0.446544054,0.283290875
SCHUYLER,2019,0.523491264,0.306150686
SCHUYLER,2020,0.466817263,0.249346422
STEPHENSON,2000,0.420656306,0.258745268
STEPHENSON,2001,0.402807648,0.228409447
STEPHENSON,2002,0.442068201,0.272656232
STEPHENSON,2003,0.381034581,0.233663376
STEPHENSON,2004,0.407522796,0.250388545
STEPHENSON,2005,0.41139919,0.253375902
STEPHENSON,2006,0.383547241,0.218825656
STEPHENSON,2007,0.393220984,0.233439793
STEPHENSON,2008,0.363075894,0.235107087
STEPHENSON,2009,0.356502611,0.217413032
STEPHENSON,2010,0.35522501,0.230923173
STEPHENSON,2011,0.371276358,0.234159609
STEPHENSON,2012,0.381774116,0.253728019
STEPHENSON,2013,0.350216941,0.203765246
STEPHENSON,2014,0.366643585,0.220165516
STEPHENSON,2015,0.35841523,0.232103613
STEPHENSON,2016,0.402764047,0.250688186
STEPHENSON,2017,0.38547207,0.217363751
STEPHENSON,2018,0.351277527,0.216629702
STEPHENSON,2019,0.370529406,0.211676501
STEPHENSON,2020,0.368318907,0.234526825
LOGAN,2000,0.322388899,0.175956176
LOGAN,2001,0.304118423,0.175461952
LOGAN,2002,0.297937645,0.183827932
LOGAN,2003,0.291418374,0.167179557
LOGAN,2004,0.301961919,0.181160289
LOGAN,2005,0.311459266,0.182425673
LOGAN,2006,0.332505058,0.191227265
LOGAN,2007,0.309460171,0.183979036
LOGAN,2008,0.323336557,0.179989661
LOGAN,2009,0.327549101,0.191923046
LOGAN,2010,0.299094144,0.182203164
LOGAN,2011,0.305860512,0.181261937
LOGAN,2012,0.345731644,0.195900688
LOGAN,2013,0.331749703,0.191496745
LOGAN,2014,0.291386241,0.168301259
LOGAN,2015,0.29384718,0.180037942
LOGAN,2016,0.32595103,0.199395035
LOGAN,2017,0.341772671,0.182197798
LOGAN,2018,0.313429491,0.189599248
LOGAN,2019,0.345625566,0.189088504
LOGAN,2020,0.316894739,0.184477642
LEE,2000,0.340197472,0.191921984
LEE,2001,0.293400667,0.16347644
LEE,2002,0.34466228,0.186164288
LEE,2003,0.291675815,0.166472045
LEE,2004,0.326089305,0.180349028
LEE,2005,0.323329968,0.183979405
LEE,2006,0.308385157,0.175556296
LEE,2007,0.315901208,0.180400015
LEE,2008,0.316619892,0.179518619
LEE,2009,0.297745234,0.156719312
LEE,2010,0.305195689,0.184516858
LEE,2011,0.322173708,0.18447411
LEE,2012,0.34524143,0.204692975
LEE,2013,0.331982228,0.20070731
LEE,2014,0.314985486,0.173218236
LEE,2015,0.317324667,0.189993218
LEE,2016,0.339581688,0.196867839
LEE,2017,0.34006204,0.161457173
LEE,2018,0.328746173,0.180462282
LEE,2019,0.342014364,0.188121971
LEE,2020,0.346041303,0.183064192
FAYETTE,2000,0.498964888,0.291980374
FAYETTE,2001,0.435722614,0.27328988
FAYETTE,2002,0.434918502,0.264161397
FAYETTE,2003,0.443383061,0.253584255
FAYETTE,2004,0.426104861,0.275159145
FAYETTE,2005,0.463407508,0.265176933
FAYETTE,2006,0.464434744,0.272691822
FAYETTE,2007,0.448878649,0.262039632
FAYETTE,2008,0.471195231,0.292193609
FAYETTE,2009,0.488695281,0.253040446
FAYETTE,2010,0.453856732,0.288414728
FAYETTE,2011,0.418606136,0.242928306
FAYETTE,2012,0.518387524,0.309466697
FAYETTE,2013,0.437605504,0.247252169
FAYETTE,2014,0.444415227,0.234328295
FAYETTE,2015,0.42040741,0.257933362
FAYETTE,2016,0.474885657,0.260298613
FAYETTE,2017,0.445147973,0.250843268
FAYETTE,2018,0.439631299,0.281151381
FAYETTE,2019,0.469655153,0.276584971
FAYETTE,2020,0.398744314,0.244324826
LA SALLE,2000,0.338789251,0.187198708
LA SALLE,2001,0.306040049,0.168843319
LA SALLE,2002,0.338171639,0.188892493
LA SALLE,2003,0.305152703,0.175639845
LA SALLE,2004,0.329646614,0.180079102
LA SALLE,2005,0.314403989,0.177970606
LA SALLE,2006,0.322196207,0.181030209
LA SALLE,2007,0.31940836,0.181589108
LA SALLE,2008,0.31363493,0.179177494
LA SALLE,2009,0.308049462,0.163259314
LA SALLE,2010,0.306810161,0.177841337
LA SALLE,2011,0.319983486,0.186422017
LA SALLE,2012,0.345254241,0.202913442
LA SALLE,2013,0.346043047,0.200174554
LA SALLE,2014,0.31806553,0.185823255
LA SALLE,2015,0.32098324,0.19030923
LA SALLE,2016,0.34394484,0.203715133
LA SALLE,2017,0.360784034,0.17096605
LA SALLE,2018,0.338490139,0.189940458
LA SALLE,2019,0.354595941,0.189759553
LA SALLE,2020,0.328094557,0.186847959
PEORIA,2000,0.432677688,0.252511904
PEORIA,2001,0.41804277,0.230997266
PEORIA,2002,0.427247271,0.250562136
PEORIA,2003,0.380387066,0.215509617
PEORIA,2004,0.402836884,0.243588043
PEORIA,2005,0.446457403,0.251371357
PEORIA,2006,0.400621362,0.235744471
PEORIA,2007,0.417869402,0.23745825
PEORIA,2008,0.383343519,0.235403864
PEORIA,2009,0.423444376,0.271074699
PEORIA,2010,0.390079626,0.250130067
PEORIA,2011,0.410603531,0.238470381
PEORIA,2012,0.446694553,0.281455596
PEORIA,2013,0.459606891,0.264347525
PEORIA,2014,0.378715397,0.222009957
PEORIA,2015,0.405493011,0.240012774
PEORIA,2016,0.448336456,0.270053809
PEORIA,2017,0.450055566,0.24046646
PEORIA,2018,0.413886625,0.253047958
PEORIA,2019,0.431378074,0.264736622
PEORIA,2020,0.407459717,0.230024369
RICHLAND,2000,0.480968264,0.308726877
RICHLAND,2001,0.436405268,0.258794274
RICHLAND,2002,0.410739173,0.231952237
RICHLAND,2003,0.469866386,0.254272976
RICHLAND,2004,0.44479077,0.274271962
RICHLAND,2005,0.416170784,0.241983087
RICHLAND,2006,0.451956414,0.279654719
RICHLAND,2007,0.429528353,0.251496778
RICHLAND,2008,0.407161611,0.243514412
RICHLAND,2009,0.458245822,0.271648573
RICHLAND,2010,0.39584245,0.232453598
RICHLAND,2011,0.463297645,0.279085523
RICHLAND,2012,0.481868794,0.304140206
RICHLAND,2013,0.492189024,0.31453676
RICHLAND,2014,0.4254851,0.257641115
RICHLAND,2015,0.392113847,0.243238416
RICHLAND,2016,0.432583121,0.256736589
RICHLAND,2017,0.441181376,0.264108642
RICHLAND,2018,0.44313157,0.25789323
RICHLAND,2019,0.445770809,0.263014659
RICHLAND,2020,0.401302593,0.253123903
WILLIAMSON,2000,0.618370574,0.356068364
WILLIAMSON,2001,0.531455018,0.322862169
WILLIAMSON,2002,0.637541108,0.351783927
WILLIAMSON,2003,0.615188839,0.33362296
WILLIAMSON,2004,0.539336851,0.323637193
WILLIAMSON,2005,0.619052424,0.355201895
WILLIAMSON,2006,0.587060694,0.318772915
WILLIAMSON,2007,0.561320709,0.302574775
WILLIAMSON,2008,0.55115133,0.321023446
WILLIAMSON,2009,0.610733866,0.318845261
WILLIAMSON,2010,0.548532454,0.30621594
WILLIAMSON,2011,0.553777588,0.305427727
WILLIAMSON,2012,0.620554326,0.398813264
WILLIAMSON,2013,0.589717003,0.357210044
WILLIAMSON,2014,0.563523642,0.315675928
WILLIAMSON,2015,0.521047255,0.305724401
WILLIAMSON,2016,0.616459625,0.318725462
WILLIAMSON,2017,0.61415254,0.339086186
WILLIAMSON,2018,0.630366629,0.342245445
WILLIAMSON,2019,0.58701803,0.353811677
WILLIAMSON,2020,0.592135557,0.333081798
IROQUOIS,2000,0.303373562,0.167115443
IROQUOIS,2001,0.295269308,0.156339042
IROQUOIS,2002,0.296862835,0.179578072
IROQUOIS,2003,0.278834758,0.157150008
IROQUOIS,2004,0.292056316,0.165193051
IROQUOIS,2005,0.297957609,0.164254548
IROQUOIS,2006,0.303819855,0.166911759
IROQUOIS,2007,0.292012103,0.163767058
IROQUOIS,2008,0.289993826,0.158488657
IROQUOIS,2009,0.297919687,0.168484618
IROQUOIS,2010,0.285314166,0.167994416
IROQUOIS,2011,0.283625799,0.154059179
IROQUOIS,2012,0.32002002,0.182321713
IROQUOIS,2013,0.293210663,0.175077078
IROQUOIS,2014,0.29097462,0.166576806
IROQUOIS,2015,0.295208484,0.176507015
IROQUOIS,2016,0.312711563,0.175923718
IROQUOIS,2017,0.332895947,0.172311224
IROQUOIS,2018,0.305362836,0.163709741
IROQUOIS,2019,0.351159579,0.190092397
IROQUOIS,2020,0.301447207,0.168897455
KANE,2000,0.427434867,0.255517547
KANE,2001,0.41432649,0.242843369
KANE,2002,0.428564269,0.266962256
KANE,2003,0.374928839,0.225012144
KANE,2004,0.422468544,0.238211942
KANE,2005,0.409083772,0.234551803
KANE,2006,0.413076256,0.231673421
KANE,2007,0.428671059,0.245469125
KANE,2008,0.390718244,0.234123401
KANE,2009,0.402323512,0.216785183
KANE,2010,0.405476429,0.257054752
KANE,2011,0.406981476,0.239256709
KANE,2012,0.440925636,0.270772859
KANE,2013,0.420348681,0.266825995
KANE,2014,0.400624158,0.23592073
KANE,2015,0.415310768,0.260752526
KANE,2016,0.45727145,0.271664854
KANE,2017,0.445464792,0.24604412
KANE,2018,0.410342703,0.241955315
KANE,2019,0.441087109,0.250520673
KANE,2020,0.452032568,0.26600709
SHELBY,2000,0.405562695,0.234139037
SHELBY,2001,0.357065146,0.215623229
SHELBY,2002,0.357570128,0.22171546
SHELBY,2003,0.362351661,0.211538825
SHELBY,2004,0.364164616,0.232935205
SHELBY,2005,0.378084704,0.217847063
SHELBY,2006,0.390628288,0.223901678
SHELBY,2007,0.383681053,0.224272711
SHELBY,2008,0.389087873,0.237286829
SHELBY,2009,0.388643833,0.203995904
SHELBY,2010,0.367529745,0.235273158
SHELBY,2011,0.354894851,0.203996116
SHELBY,2012,0.425135657,0.255064255
SHELBY,2013,0.368082101,0.215843848
SHELBY,2014,0.33852463,0.20972334
SHELBY,2015,0.351397163,0.198437339
SHELBY,2016,0.395129995,0.225332736
SHELBY,2017,0.406026761,0.223785622
SHELBY,2018,0.392897849,0.234099055
SHELBY,2019,0.40444322,0.23830856
SHELBY,2020,0.354123757,0.223335614
MONROE,2000,0.491812253,0.311163709
MONROE,2001,0.489709795,0.292851166
MONROE,2002,0.488786804,0.291010223
MONROE,2003,0.500612655,0.302264329
MONROE,2004,0.498464144,0.304914957
MONROE,2005,0.498263096,0.286917139
MONROE,2006,0.499276193,0.306962478
MONROE,2007,0.496178808,0.302381142
MONROE,2008,0.459652173,0.279849721
MONROE,2009,0.495085515,0.290424826
MONROE,2010,0.481746595,0.305806987
MONROE,2011,0.472819168,0.303457075
MONROE,2012,0.549752093,0.353578352
MONROE,2013,0.454849493,0.29773546
MONROE,2014,0.494048392,0.269190664
MONROE,2015,0.46832805,0.270362211
MONROE,2016,0.465602692,0.282033363
MONROE,2017,0.485718697,0.286884966
MONROE,2018,0.501012327,0.279135641
MONROE,2019,0.496295649,0.283826421
MONROE,2020,0.504099277,0.302803012
CARROLL,2000,0.410340978,0.234531251
CARROLL,2001,0.373938004,0.19627308
CARROLL,2002,0.401487407,0.245199149
CARROLL,2003,0.376629873,0.216488455
CARROLL,2004,0.394883871,0.224414169
CARROLL,2005,0.399246645,0.236069239
CARROLL,2006,0.38522323,0.223366948
CARROLL,2007,0.374962686,0.218449785
CARROLL,2008,0.354352569,0.219884312
CARROLL,2009,0.340494126,0.193798739
CARROLL,2010,0.365798709,0.223992295
CARROLL,2011,0.358272002,0.231189598
CARROLL,2012,0.392546448,0.248864189
CARROLL,2013,0.341924563,0.192100419
CARROLL,2014,0.355957561,0.202069574
CARROLL,2015,0.357085687,0.222026578
CARROLL,2016,0.410337021,0.245427835
CARROLL,2017,0.389255515,0.224370403
CARROLL,2018,0.354246459,0.218659285
CARROLL,2019,0.383030936,0.208900021
CARROLL,2020,0.376047879,0.228590019
CLAY,2000,0.50328577,0.303226889
CLAY,2001,0.43241578,0.272494677
CLAY,2002,0.400779794,0.239462862
CLAY,2003,0.451247667,0.249490455
CLAY,2004,0.445771547,0.277953406
CLAY,2005,0.433932857,0.260090635
CLAY,2006,0.458014728,0.270142709
CLAY,2007,0.444030112,0.270093927
CLAY,2008,0.46296342,0.287055357
CLAY,2009,0.455956913,0.253449916
CLAY,2010,0.412111191,0.254395116
CLAY,2011,0.465974377,0.274258583
CLAY,2012,0.499386878,0.316174179
CLAY,2013,0.530214107,0.333847349
CLAY,2014,0.421078403,0.237664613
CLAY,2015,0.444345294,0.267503027
CLAY,2016,0.45628008,0.251303642
CLAY,2017,0.456733946,0.269992885
CLAY,2018,0.471552915,0.272841921
CLAY,2019,0.448297994,0.262019293
CLAY,2020,0.418731826,0.250291374
MASSAC,2000,0.60251695,0.371140968
MASSAC,2001,0.538454367,0.35125741
MASSAC,2002,0.620015695,0.349105739
MASSAC,2003,0.597648228,0.377009254
MASSAC,2004,0.527293607,0.3180194
MASSAC,2005,0.582144644,0.345691681
MASSAC,2006,0.551305385,0.314377124
MASSAC,2007,0.537298464,0.316066881
MASSAC,2008,0.536563706,0.300535738
MASSAC,2009,0.53390697,0.305594517
MASSAC,2010,0.526727313,0.313699547
MASSAC,2011,0.575279056,0.350891998
MASSAC,2012,0.589741387,0.381434542
MASSAC,2013,0.591879432,0.375758654
MASSAC,2014,0.566389679,0.31355216
MASSAC,2015,0.493844471,0.29285651
MASSAC,2016,0.568642344,0.336220031
MASSAC,2017,0.564671848,0.316765781
MASSAC,2018,0.57369446,0.319001662
MASSAC,2019,0.550664493,0.340338136
MASSAC,2020,0.557420494,0.340780842
JOHNSON,2000,0.666797497,0.387229845
JOHNSON,2001,0.567955896,0.332548172
JOHNSON,2002,0.680349444,0.387062801
JOHNSON,2003,0.664012254,0.364970281
JOHNSON,2004,0.565889442,0.333564989
JOHNSON,2005,0.688674493,0.397209974
JOHNSON,2006,0.629472991,0.342255537
JOHNSON,2007,0.619287444,0.328894415
JOHNSON,2008,0.607783596,0.335721245
JOHNSON,2009,0.571292038,0.348148175
JOHNSON,2010,0.60700048,0.348474424
JOHNSON,2011,0.650118999,0.379923211
JOHNSON,2012,0.70723901,0.437501577
JOHNSON,2013,0.665120562,0.368133781
JOHNSON,2014,0.6422376,0.348456397
JOHNSON,2015,0.555810712,0.302488377
JOHNSON,2016,0.65999826,0.338921702
JOHNSON,2017,0.669094887,0.366712524
JOHNSON,2018,0.647987193,0.381162919
JOHNSON,2019,0.642935665,0.370233612
JOHNSON,2020,0.61346269,0.354313875
BROWN,2000,0.505110902,0.29590679
BROWN,2001,0.481461277,0.256071744
BROWN,2002,0.477050998,0.271124283
BROWN,2003,0.509605961,0.272745399
BROWN,2004,0.450775447,0.290721146
BROWN,2005,0.504774421,0.277256466
BROWN,2006,0.479082971,0.280558664
BROWN,2007,0.472325309,0.285155235
BROWN,2008,0.463422808,0.258625513
BROWN,2009,0.542296767,0.300267939
BROWN,2010,0.462224133,0.298509966
BROWN,2011,0.439683908,0.249659474
BROWN,2012,0.515307544,0.330011778
BROWN,2013,0.498561776,0.272234401
BROWN,2014,0.42599868,0.243906612
BROWN,2015,0.478122486,0.271687465
BROWN,2016,0.515355788,0.303380724
BROWN,2017,0.523096156,0.306160883
BROWN,2018,0.46594778,0.294983865
BROWN,2019,0.521887643,0.313622521
BROWN,2020,0.495548616,0.259483847
KANKAKEE,2000,0.342235462,0.188602895
KANKAKEE,2001,0.312938598,0.175919993
KANKAKEE,2002,0.342046654,0.203385547
KANKAKEE,2003,0.3214816,0.17665597
KANKAKEE,2004,0.323675858,0.189281544
KANKAKEE,2005,0.353375745,0.199408932
KANKAKEE,2006,0.346290894,0.19202402
KANKAKEE,2007,0.336950999,0.19087353
KANKAKEE,2008,0.325191322,0.184404338
KANKAKEE,2009,0.334556214,0.195073542
KANKAKEE,2010,0.319926246,0.194876473
KANKAKEE,2011,0.333845987,0.193442603
KANKAKEE,2012,0.358064764,0.214017897
KANKAKEE,2013,0.340617848,0.204297195
KANKAKEE,2014,0.320834764,0.190510733
KANKAKEE,2015,0.328662814,0.200733225
KANKAKEE,2016,0.3594597,0.198158185
KANKAKEE,2017,0.372962767,0.191095013
KANKAKEE,2018,0.337461122,0.186087851
KANKAKEE,2019,0.372020937,0.211362165
KANKAKEE,2020,0.334395172,0.194476217
SANGAMON,2000,0.367390939,0.213459961
SANGAMON,2001,0.345093792,0.197031492
SANGAMON,2002,0.35249707,0.215088321
SANGAMON,2003,0.340309465,0.196259683
SANGAMON,2004,0.350248287,0.207418365
SANGAMON,2005,0.375632209,0.21126773
SANGAMON,2006,0.359415036,0.209556351
SANGAMON,2007,0.357900894,0.213307284
SANGAMON,2008,0.371829935,0.217782879
SANGAMON,2009,0.396652961,0.216298551
SANGAMON,2010,0.362068443,0.228745715
SANGAMON,2011,0.364484642,0.197633985
SANGAMON,2012,0.398610658,0.232455562
SANGAMON,2013,0.383514973,0.221918472
SANGAMON,2014,0.347765626,0.203212167
SANGAMON,2015,0.342620619,0.200430692
SANGAMON,2016,0.385866483,0.226304184
SANGAMON,2017,0.390879191,0.202993219
SANGAMON,2018,0.38376587,0.225856274
SANGAMON,2019,0.40251784,0.233434604
SANGAMON,2020,0.372823151,0.212166401
BOONE,2000,0.376819181,0.22282715
BOONE,2001,0.363211492,0.206677195
BOONE,2002,0.378149688,0.222581062
BOONE,2003,0.340024368,0.198810352
BOONE,2004,0.368025529,0.218967598
BOONE,2005,0.369712721,0.221735526
BOONE,2006,0.380246666,0.206742233
BOONE,2007,0.376804478,0.216483499
BOONE,2008,0.346316446,0.21178657
BOONE,2009,0.332816357,0.201066431
BOONE,2010,0.352006773,0.221870067
BOONE,2011,0.35435064,0.214199234
BOONE,2012,0.379506606,0.234820107
BOONE,2013,0.353642861,0.220857489
BOONE,2014,0.345104142,0.206274676
BOONE,2015,0.33804397,0.213007174
BOONE,2016,0.380639603,0.231536851
BOONE,2017,0.370105085,0.194952839
BOONE,2018,0.34759955,0.203482272
BOONE,2019,0.384079101,0.20778565
BOONE,2020,0.373734776,0.220552977
MORGAN,2000,0.385762569,0.237823815
MORGAN,2001,0.357383031,0.206781501
MORGAN,2002,0.36430348,0.222224437
MORGAN,2003,0.348016129,0.203601595
MORGAN,2004,0.360804688,0.217939304
MORGAN,2005,0.388872796,0.216493583
MORGAN,2006,0.357616355,0.213785516
MORGAN,2007,0.378349807,0.219985786
MORGAN,2008,0.375656309,0.21141309
MORGAN,2009,0.405802725,0.222485011
MORGAN,2010,0.352709364,0.225514449
MORGAN,2011,0.361382648,0.202878235
MORGAN,2012,0.404486151,0.244955636
MORGAN,2013,0.380680514,0.223153063
MORGAN,2014,0.336471244,0.203221058
MORGAN,2015,0.33823224,0.198843048
MORGAN,2016,0.373343923,0.233373053
MORGAN,2017,0.400499911,0.218293849
MORGAN,2018,0.376451263,0.221282303
MORGAN,2019,0.408293829,0.2392173
MORGAN,2020,0.370695937,0.219358321
EDWARDS,2000,0.532110825,0.356849922
EDWARDS,2001,0.461571194,0.276331746
EDWARDS,2002,0.474950751,0.262739375
EDWARDS,2003,0.496942841,0.292683969
EDWARDS,2004,0.485488371,0.309085487
EDWARDS,2005,0.455118118,0.283040267
EDWARDS,2006,0.48589907,0.311314278
EDWARDS,2007,0.470683979,0.283415491
EDWARDS,2008,0.43062479,0.254575626
EDWARDS,2009,0.489492415,0.287510498
EDWARDS,2010,0.40559673,0.248591725
EDWARDS,2011,0.437506065,0.259430048
EDWARDS,2012,0.50623538,0.339564394
EDWARDS,2013,0.532314113,0.329338463
EDWARDS,2014,0.454754156,0.282140384
EDWARDS,2015,0.4209122,0.253880613
EDWARDS,2016,0.480077763,0.290341025
EDWARDS,2017,0.470209352,0.302492388
EDWARDS,2018,0.467719814,0.28607852
EDWARDS,2019,0.489134862,0.298708537
EDWARDS,2020,0.44023546,0.29067636
WABASH,2000,0.455635043,0.294609841
WABASH,2001,0.391548096,0.243132966
WABASH,2002,0.407116497,0.222430982
WABASH,2003,0.404637653,0.236943236
WABASH,2004,0.401144538,0.246011531
WABASH,2005,0.392335688,0.244818822
WABASH,2006,0.389931162,0.24869245
WABASH,2007,0.411355069,0.244254519
WABASH,2008,0.375729014,0.218112048
WABASH,2009,0.410058408,0.229617109
WABASH,2010,0.337167602,0.215696888
WABASH,2011,0.3845956,0.223470542
WABASH,2012,0.427409742,0.266267132
WABASH,2013,0.433171427,0.289332804
WABASH,2014,0.358669309,0.210473686
WABASH,2015,0.337679409,0.19795014
WABASH,2016,0.425494143,0.243843877
WABASH,2017,0.395212616,0.235797427
WABASH,2018,0.376127259,0.237977058
WABASH,2019,0.396510014,0.234163869
WABASH,2020,0.355982822,0.231052473
WAYNE,2000,0.514803128,0.322960435
WAYNE,2001,0.453424056,0.278216343
WAYNE,2002,0.454390026,0.260116735
WAYNE,2003,0.475714149,0.266415599
WAYNE,2004,0.459208214,0.294085668
WAYNE,2005,0.472311205,0.28399606
WAYNE,2006,0.457931427,0.276023494
WAYNE,2007,0.460504052,0.284055751
WAYNE,2008,0.487493301,0.270420397
WAYNE,2009,0.501864844,0.265114698
WAYNE,2010,0.394077965,0.236985199
WAYNE,2011,0.435400216,0.2463666
WAYNE,2012,0.507345189,0.317256387
WAYNE,2013,0.524112078,0.345698157
WAYNE,2014,0.426699691,0.255139788
WAYNE,2015,0.422063971,0.270225287
WAYNE,2016,0.478312367,0.269804596
WAYNE,2017,0.447484237,0.272060541
WAYNE,2018,0.480146402,0.274445605
WAYNE,2019,0.474857927,0.28040404
WAYNE,2020,0.444794976,0.282434446
FULTON,2000,0.450505415,0.259640186
FULTON,2001,0.42945986,0.22448944
FULTON,2002,0.454261567,0.269931471
FULTON,2003,0.421355805,0.225292079
FULTON,2004,0.408194825,0.256542775
FULTON,2005,0.466610843,0.259464235
FULTON,2006,0.423596225,0.248346494
FULTON,2007,0.424878676,0.237627516
FULTON,2008,0.419253056,0.256043986
FULTON,2009,0.468255099,0.27360159
FULTON,2010,0.408774012,0.25266151
FULTON,2011,0.408765221,0.225615041
FULTON,2012,0.467094499,0.292400813
FULTON,2013,0.486941657,0.2674786
FULTON,2014,0.390849828,0.223126856
FULTON,2015,0.419480579,0.237517895
FULTON,2016,0.466371276,0.269263632
FULTON,2017,0.473298398,0.255677906
FULTON,2018,0.419781429,0.258615947
FULTON,2019,0.467803157,0.289414127
FULTON,2020,0.410761652,0.230107177
WASHINGTON,2000,0.510964262,0.352357877
WASHINGTON,2001,0.458160734,0.278091024
WASHINGTON,2002,0.466210105,0.285233867
WASHINGTON,2003,0.48413028,0.321469536
WASHINGTON,2004,0.513735731,0.325025581
WASHINGTON,2005,0.469339048,0.276613688
WASHINGTON,2006,0.522360687,0.342068785
WASHINGTON,2007,0.473114668,0.276593725
WASHINGTON,2008,0.495664889,0.328733386
WASHINGTON,2009,0.504130559,0.305778305
WASHINGTON,2010,0.418894067,0.25417936
WASHINGTON,2011,0.457608122,0.281410688
WASHINGTON,2012,0.487708262,0.340937393
WASHINGTON,2013,0.527439729,0.340531144
WASHINGTON,2014,0.479397465,0.303751253
WASHINGTON,2015,0.479932624,0.294781531
WASHINGTON,2016,0.492688609,0.306047657
WASHINGTON,2017,0.482523881,0.31925065
WASHINGTON,2018,0.467113751,0.271157509
WASHINGTON,2019,0.513966361,0.319927363
WASHINGTON,2020,0.480853641,0.302200903
MOULTRIE,2000,0.343223614,0.176479156
MOULTRIE,2001,0.317851294,0.168037685
MOULTRIE,2002,0.30604449,0.180920633
MOULTRIE,2003,0.317750696,0.169465936
MOULTRIE,2004,0.319737659,0.193047752
MOULTRIE,2005,0.327537367,0.18035157
MOULTRIE,2006,0.345456631,0.180564796
MOULTRIE,2007,0.334318583,0.189869477
MOULTRIE,2008,0.334240241,0.186192329
MOULTRIE,2009,0.332204985,0.171245547
MOULTRIE,2010,0.320436974,0.19433641
