County,Year,SSM_0,SSM_10,SSM_40,SSM_100
HENDERSON,2010,0.340473175,0.371266446,0.363732646,0.370488395
HENDERSON,2011,0.317935726,0.333689632,0.282982299,0.36131269
HENDERSON,2012,0.270503124,0.285174819,0.186502006,0.353750017
HENDERSON,2013,0.300925653,0.32363495,0.175591486,0.368199759
HENDERSON,2014,0.295331704,0.309260315,0.178130452,0.367955327
HENDERSON,2015,0.299097219,0.313880389,0.240926677,0.365030271
HENDERSON,2016,0.307398725,0.286188947,0.224845178,0.348743806
HENDERSON,2017,0.269111813,0.28839125,0.187179805,0.344107277
HENDERSON,2018,0.297486959,0.295078327,0.204461058,0.342801259
HENDERSON,2019,0.332829368,0.350010137,0.308679176,0.379806752
HENDERSON,2020,0.30062879,0.309392304,0.247570873,0.354436943
HENRY,2000,0.272281278,0.293815467,0.176566788,0.341863396
HENRY,2001,0.312818674,0.312833856,0.203358712,0.335087886
HENRY,2002,0.273567522,0.303561641,0.227158629,0.334183828
HENRY,2003,0.263192527,0.284223926,0.149872928,0.333868866
HENRY,2004,0.277224079,0.315467497,0.210392843,0.330175275
HENRY,2005,0.266689504,0.234469853,0.174905777,0.326099792
HENRY,2006,0.276819156,0.286032459,0.162410743,0.32389562
HENRY,2007,0.276552214,0.268209624,0.209928028,0.322705705
HENRY,2008,0.317682734,0.315486142,0.208493786,0.321231138
HENRY,2009,0.338923028,0.361285696,0.319718029,0.352073377
HENRY,2010,0.328702388,0.348570545,0.330430438,0.377809944
HENRY,2011,0.32108577,0.346143951,0.213179436,0.359330556
HENRY,2012,0.270218161,0.283395089,0.186015887,0.349909229
HENRY,2013,0.314221183,0.326145301,0.1650819,0.357529471
HENRY,2014,0.306091455,0.304682935,0.171855689,0.35728838
HENRY,2015,0.302564151,0.310610003,0.1970264,0.355715554
HENRY,2016,0.307484465,0.311972257,0.2610232,0.35475174
HENRY,2017,0.285930458,0.299148236,0.223631263,0.350235911
HENRY,2018,0.302809907,0.303617354,0.219481257,0.346216303
HENRY,2019,0.341497804,0.36795502,0.328753545,0.378516096
HENRY,2020,0.312901665,0.327029085,0.272827329,0.367036034
GREENE,2000,0.273587411,0.276654925,0.172745288,0.336956967
GREENE,2001,0.298333533,0.294342909,0.200581597,0.331482137
GREENE,2002,0.279817042,0.314374248,0.25774132,0.371024326
GREENE,2003,0.290946511,0.29352053,0.182600214,0.36863914
GREENE,2004,0.297149545,0.318890643,0.254616508,0.352081917
GREENE,2005,0.289090161,0.301015848,0.194955908,0.370419
GREENE,2006,0.282941017,0.286623946,0.201011348,0.362473851
GREENE,2007,0.278789366,0.25731186,0.181909029,0.348737498
GREENE,2008,0.334030694,0.330498309,0.242642644,0.347526236
GREENE,2009,0.326893252,0.350616435,0.287425881,0.341042637
GREENE,2010,0.33467244,0.347082358,0.319371354,0.373223016
GREENE,2011,0.328018093,0.32726602,0.193395404,0.347557079
GREENE,2012,0.292491235,0.304065934,0.211198102,0.339017717
GREENE,2013,0.319026634,0.316870105,0.23656454,0.369880741
GREENE,2014,0.304441598,0.316162395,0.216867081,0.367777357
GREENE,2015,0.320814249,0.335009152,0.31771784,0.363210669
GREENE,2016,0.305920554,0.30418853,0.238172539,0.360688168
GREENE,2017,0.253702269,0.26224937,0.187413688,0.353059528
GREENE,2018,0.279934354,0.262235067,0.16811562,0.347449364
GREENE,2019,0.329377076,0.337741269,0.286155792,0.360815345
GREENE,2020,0.302478574,0.302989662,0.267726128,0.371208162
SALINE,2000,0.305944278,0.297677292,0.237607159,0.338025188
SALINE,2001,0.276437109,0.287882544,0.226736841,0.332319702
SALINE,2002,0.33578022,0.337692196,0.311685119,0.389080621
SALINE,2003,0.318382684,0.335358275,0.301152817,0.377832127
SALINE,2004,0.306480708,0.319711979,0.27426543,0.344801057
SALINE,2005,0.293575084,0.300547942,0.226441823,0.356381303
SALINE,2006,0.334985937,0.336996805,0.289514293,0.353131538
SALINE,2007,0.310874546,0.318903306,0.270459344,0.369704625
SALINE,2008,0.343757286,0.342152123,0.298925179,0.373140645
SALINE,2009,0.333243472,0.333818251,0.302823694,0.354178729
SALINE,2010,0.319315382,0.32761142,0.247936442,0.363158521
SALINE,2011,0.343080294,0.366922301,0.292167147,0.370928143
SALINE,2012,0.28916512,0.288872304,0.201967863,0.353273292
SALINE,2013,0.340770672,0.341103773,0.286595389,0.353792161
SALINE,2014,0.326701024,0.323203089,0.277984806,0.35943264
SALINE,2015,0.324840311,0.342612706,0.31521957,0.355226457
SALINE,2016,0.349257662,0.352576324,0.335455865,0.377234087
SALINE,2017,0.314712749,0.320954151,0.269366176,0.357761717
SALINE,2018,0.345171516,0.351328236,0.305167348,0.359643807
SALINE,2019,0.37619049,0.376341787,0.376604941,0.392085904
SALINE,2020,0.32103575,0.32848375,0.305502,0.374794524
WHITESIDE,2000,0.277379644,0.299573453,0.17493611,0.339751392
WHITESIDE,2001,0.303584922,0.302622143,0.178137189,0.33641058
WHITESIDE,2002,0.271425127,0.308858335,0.243921431,0.345390417
WHITESIDE,2003,0.267776858,0.280709759,0.150368432,0.345421326
WHITESIDE,2004,0.272563767,0.311126296,0.194325467,0.341484671
WHITESIDE,2005,0.263298316,0.252411146,0.172177156,0.336954768
WHITESIDE,2006,0.281034283,0.2927025,0.169108495,0.333178169
WHITESIDE,2007,0.277271454,0.269997197,0.208426061,0.329507167
WHITESIDE,2008,0.318617127,0.324926119,0.210755203,0.327173572
WHITESIDE,2009,0.334124439,0.351625789,0.273064012,0.339508291
WHITESIDE,2010,0.317758985,0.328006278,0.308427373,0.354327669
WHITESIDE,2011,0.313758623,0.327576074,0.193117287,0.345328965
WHITESIDE,2012,0.272413425,0.281844201,0.171882939,0.341502916
WHITESIDE,2013,0.314773692,0.326369696,0.159477821,0.342172765
WHITESIDE,2014,0.306546268,0.312815749,0.166570478,0.341670673
WHITESIDE,2015,0.302922352,0.31611036,0.190112934,0.339295369
WHITESIDE,2016,0.31520031,0.329475871,0.294504838,0.355978056
WHITESIDE,2017,0.296109475,0.306622047,0.263335394,0.363537694
WHITESIDE,2018,0.31583103,0.318133617,0.243497178,0.355548641
WHITESIDE,2019,0.351786395,0.379311886,0.360949025,0.37778209
WHITESIDE,2020,0.316437926,0.33314438,0.286286544,0.376990177
DEKALB,2000,0.272120212,0.304428929,0.191925502,0.337718938
DEKALB,2001,0.302262576,0.310169199,0.204755821,0.334012114
DEKALB,2002,0.277552204,0.309824403,0.258522281,0.346111318
DEKALB,2003,0.260786465,0.290980769,0.15611177,0.345634173
DEKALB,2004,0.27882678,0.324826698,0.206497901,0.340347429
DEKALB,2005,0.264293544,0.257439724,0.178119148,0.336207388
DEKALB,2006,0.298212733,0.303307092,0.180538173,0.333982015
DEKALB,2007,0.287461459,0.302348472,0.250938475,0.330854115
DEKALB,2008,0.312797662,0.331023369,0.247827763,0.32659194
DEKALB,2009,0.328802345,0.349067101,0.296187412,0.350002085
DEKALB,2010,0.322041011,0.328347041,0.296708167,0.352114883
DEKALB,2011,0.316730503,0.329457447,0.193054629,0.34583788
DEKALB,2012,0.270133863,0.284611536,0.181532505,0.338842331
DEKALB,2013,0.317810293,0.332494062,0.172569183,0.342638512
DEKALB,2014,0.308494513,0.312753201,0.181038273,0.342342358
DEKALB,2015,0.303604012,0.313610377,0.187163153,0.339507736
DEKALB,2016,0.310179559,0.331091425,0.278221499,0.350881105
DEKALB,2017,0.305574539,0.319260059,0.254853758,0.362439394
DEKALB,2018,0.303742011,0.325513227,0.270567999,0.355210838
DEKALB,2019,0.344975921,0.369901633,0.29692491,0.361960788
DEKALB,2020,0.306656521,0.32940484,0.2887544,0.379782629
WHITE,2000,0.304198672,0.301223402,0.249518514,0.348134497
WHITE,2001,0.278072642,0.290933578,0.236247011,0.341893554
WHITE,2002,0.323307325,0.341797453,0.322885925,0.392827845
WHITE,2003,0.315580231,0.329197189,0.296406179,0.376845631
WHITE,2004,0.309773384,0.324349815,0.266726469,0.346500449
WHITE,2005,0.301743549,0.311083336,0.245172506,0.368397954
WHITE,2006,0.338137872,0.341875399,0.312171332,0.364170159
WHITE,2007,0.304472427,0.317900867,0.263656633,0.376040501
WHITE,2008,0.339165546,0.350617439,0.327086918,0.376361635
WHITE,2009,0.327166926,0.342030774,0.309347863,0.362372831
WHITE,2010,0.324818172,0.333201828,0.260965452,0.365264961
WHITE,2011,0.349432729,0.371400687,0.316880158,0.379033337
WHITE,2012,0.290631241,0.301190754,0.223925227,0.362573994
WHITE,2013,0.352794268,0.355264289,0.316835595,0.364456272
WHITE,2014,0.320015848,0.339141572,0.30963443,0.367139984
WHITE,2015,0.327190621,0.34959435,0.339993068,0.362747625
WHITE,2016,0.342134133,0.343300041,0.325591743,0.374747497
WHITE,2017,0.302741244,0.31351287,0.27172338,0.372944278
WHITE,2018,0.330924447,0.348903127,0.298616494,0.367340015
WHITE,2019,0.382382703,0.386299467,0.385474415,0.393330675
WHITE,2020,0.334736161,0.339632071,0.334928083,0.384145826
LIVINGSTON,2000,0.268566902,0.291896429,0.176745478,0.341334825
LIVINGSTON,2001,0.300714327,0.314525655,0.219660453,0.334091591
LIVINGSTON,2002,0.276740069,0.304189438,0.253525268,0.358658096
LIVINGSTON,2003,0.29181876,0.299812987,0.156478018,0.358244451
LIVINGSTON,2004,0.287300796,0.318345149,0.22969064,0.346867541
LIVINGSTON,2005,0.273522419,0.302552548,0.219786787,0.360007485
LIVINGSTON,2006,0.293271814,0.319719033,0.217295246,0.34732083
LIVINGSTON,2007,0.287389375,0.321270514,0.254630572,0.362479532
LIVINGSTON,2008,0.314505586,0.340405782,0.265045163,0.35655772
LIVINGSTON,2009,0.325345211,0.362342069,0.305939742,0.366123149
LIVINGSTON,2010,0.310116049,0.34365242,0.314118234,0.368133556
LIVINGSTON,2011,0.31535438,0.341409527,0.187551457,0.357167788
LIVINGSTON,2012,0.274732544,0.292417002,0.217759249,0.343805757
LIVINGSTON,2013,0.314140497,0.325796553,0.2018784,0.358898619
LIVINGSTON,2014,0.301744571,0.318474875,0.22549335,0.35642549
LIVINGSTON,2015,0.306417942,0.341511449,0.251391826,0.354047212
LIVINGSTON,2016,0.313115577,0.332766786,0.309595175,0.361853262
LIVINGSTON,2017,0.291659631,0.312824616,0.268821222,0.370129436
LIVINGSTON,2018,0.303866929,0.323541429,0.218676402,0.351175462
LIVINGSTON,2019,0.328792226,0.358863325,0.290146766,0.368401513
LIVINGSTON,2020,0.302555596,0.322910927,0.278789244,0.37770187
WOODFORD,2000,0.272734729,0.2874982,0.169924523,0.340659178
WOODFORD,2001,0.3056651,0.312779594,0.208915855,0.333371394
WOODFORD,2002,0.275527372,0.296948458,0.236456565,0.35278684
WOODFORD,2003,0.285842462,0.293171743,0.151644015,0.352639671
WOODFORD,2004,0.286487941,0.305826329,0.213688486,0.349852175
WOODFORD,2005,0.273372111,0.293156473,0.193956082,0.353264965
WOODFORD,2006,0.288664486,0.304268404,0.202812583,0.344721914
WOODFORD,2007,0.280293034,0.297248,0.223143225,0.355208168
WOODFORD,2008,0.308636706,0.314327978,0.229085337,0.346898008
WOODFORD,2009,0.335023621,0.367221009,0.302574203,0.365024799
WOODFORD,2010,0.321270844,0.347017339,0.321564139,0.369077951
WOODFORD,2011,0.319487632,0.341373583,0.191605851,0.352928458
WOODFORD,2012,0.278563004,0.292168608,0.203202618,0.343702898
WOODFORD,2013,0.31559347,0.327193884,0.206218781,0.365710048
WOODFORD,2014,0.298989528,0.305550704,0.204906563,0.364659799
WOODFORD,2015,0.308811756,0.329970795,0.221638208,0.35957828
WOODFORD,2016,0.302749976,0.319906345,0.281576132,0.358277742
WOODFORD,2017,0.279122922,0.297200746,0.235370666,0.361537858
WOODFORD,2018,0.302779063,0.311121426,0.203467079,0.351649488
WOODFORD,2019,0.331854121,0.356333983,0.295978406,0.367778208
WOODFORD,2020,0.299837473,0.313555633,0.267425372,0.373216868
MERCER,2000,0.270102429,0.288264705,0.171900745,0.335517201
MERCER,2001,0.318878683,0.311105881,0.19856594,0.331859438
MERCER,2002,0.271708229,0.301054915,0.220927625,0.328671471
MERCER,2003,0.267639349,0.288389694,0.15013831,0.327721713
MERCER,2004,0.274485967,0.309497773,0.214706759,0.324186851
MERCER,2005,0.269016804,0.240961287,0.174906653,0.320819049
MERCER,2006,0.26671406,0.272372008,0.155562216,0.318673617
MERCER,2007,0.270635068,0.258956553,0.195502399,0.316996215
MERCER,2008,0.322352613,0.320247516,0.21907686,0.315742958
MERCER,2009,0.339879705,0.364078991,0.319754615,0.351770175
MERCER,2010,0.3305417,0.357703332,0.341084269,0.377611517
MERCER,2011,0.315625,0.336600426,0.248887915,0.35770526
MERCER,2012,0.271671718,0.282641778,0.18261648,0.350047245
MERCER,2013,0.302121369,0.321909225,0.168030812,0.357956082
MERCER,2014,0.297157456,0.304016919,0.175514351,0.357858914
MERCER,2015,0.298418478,0.308394663,0.219024485,0.356572812
MERCER,2016,0.309729451,0.286200477,0.232606082,0.347009767
MERCER,2017,0.276220079,0.293783956,0.189085539,0.342384351
MERCER,2018,0.298655976,0.301234144,0.216173769,0.340937667
MERCER,2019,0.338294348,0.358627166,0.327337146,0.379932182
MERCER,2020,0.307943003,0.320974737,0.256616152,0.36017109
MACON,2000,0.283234609,0.28953246,0.198132983,0.342227987
MACON,2001,0.305615032,0.306558372,0.222773017,0.336776845
MACON,2002,0.284773085,0.327586161,0.277267144,0.382972937
MACON,2003,0.288458311,0.290435553,0.182982835,0.382183637
MACON,2004,0.307496589,0.330373285,0.258190842,0.361337106
MACON,2005,0.294684097,0.327542254,0.25171035,0.372881121
MACON,2006,0.303605949,0.323718324,0.251893694,0.354902382
MACON,2007,0.2846408,0.300331548,0.23185297,0.352730556
MACON,2008,0.335909219,0.346940107,0.260418517,0.371052392
MACON,2009,0.330803629,0.370573663,0.310235084,0.375271738
MACON,2010,0.338643566,0.367962658,0.343495317,0.384816576
MACON,2011,0.32602006,0.334510731,0.211159247,0.370536994
MACON,2012,0.285391182,0.305829565,0.225663393,0.356502168
MACON,2013,0.325992286,0.328322908,0.231147475,0.362485955
MACON,2014,0.310275253,0.320616344,0.226708847,0.36016001
MACON,2015,0.307811904,0.338440628,0.294995218,0.349393237
MACON,2016,0.306958839,0.322727663,0.278178196,0.366900407
MACON,2017,0.272138966,0.299442702,0.232327687,0.367529387
MACON,2018,0.306725796,0.314788123,0.220689795,0.35371031
MACON,2019,0.335181698,0.347088838,0.280515459,0.36629535
MACON,2020,0.308229123,0.318269935,0.279943931,0.380197901
KENDALL,2000,0.277272783,0.298318256,0.191316965,0.333945604
KENDALL,2001,0.297295523,0.311530627,0.207790025,0.331805963
KENDALL,2002,0.27783095,0.299262414,0.25924077,0.348292193
KENDALL,2003,0.268268755,0.292202463,0.154444121,0.348067
KENDALL,2004,0.285177384,0.321446903,0.226642439,0.343139206
KENDALL,2005,0.273903548,0.260344321,0.191358554,0.337568338
KENDALL,2006,0.303930869,0.310003249,0.206039996,0.335228789
KENDALL,2007,0.297540119,0.294832183,0.238950958,0.346183028
KENDALL,2008,0.304237551,0.319720507,0.248743321,0.341665904
KENDALL,2009,0.324504279,0.350074936,0.300417128,0.361302914
KENDALL,2010,0.312410272,0.339907721,0.297048353,0.35521191
KENDALL,2011,0.315301637,0.342589958,0.209172828,0.347524789
KENDALL,2012,0.27553534,0.288400995,0.190135034,0.339684946
KENDALL,2013,0.317239804,0.334558636,0.190164124,0.351182437
KENDALL,2014,0.308127152,0.314530628,0.21220962,0.350621641
KENDALL,2015,0.311797369,0.323381635,0.20658135,0.347098636
KENDALL,2016,0.310740841,0.327286801,0.2896107,0.360591836
KENDALL,2017,0.299193205,0.324064283,0.285804121,0.376001883
KENDALL,2018,0.307087359,0.333947077,0.283871329,0.358417524
KENDALL,2019,0.345805585,0.374268365,0.304684795,0.366124389
KENDALL,2020,0.306349105,0.323733125,0.283649661,0.382835897
CLINTON,2000,0.297429899,0.300213526,0.213353099,0.343712034
CLINTON,2001,0.280671714,0.277545337,0.226392168,0.335015059
CLINTON,2002,0.290778691,0.310066098,0.272844392,0.37303322
CLINTON,2003,0.29847012,0.30419146,0.2229157,0.363712359
CLINTON,2004,0.311323766,0.327570119,0.300186386,0.347924208
CLINTON,2005,0.300341807,0.311464336,0.232348906,0.370981837
CLINTON,2006,0.309243065,0.320807543,0.255879051,0.351807282
CLINTON,2007,0.273420665,0.289306198,0.217148406,0.355109127
CLINTON,2008,0.339812027,0.3352346,0.269848795,0.373241424
CLINTON,2009,0.328872105,0.354071592,0.309716395,0.361581792
CLINTON,2010,0.341797431,0.349201238,0.297987773,0.359896168
CLINTON,2011,0.347574893,0.346743581,0.24282282,0.367954146
CLINTON,2012,0.306433698,0.319334182,0.276777602,0.351083278
CLINTON,2013,0.343861867,0.354687818,0.327598419,0.375882881
CLINTON,2014,0.29937928,0.325320072,0.246776667,0.353555514
CLINTON,2015,0.328751334,0.354216693,0.314979792,0.361230036
CLINTON,2016,0.309048074,0.323966943,0.301369831,0.36268991
CLINTON,2017,0.286513617,0.293047694,0.244623749,0.371125076
CLINTON,2018,0.312404682,0.316424948,0.253546025,0.366180736
CLINTON,2019,0.358689523,0.363268369,0.356352611,0.379810528
CLINTON,2020,0.314747986,0.317405321,0.297511252,0.376546638
GRUNDY,2000,0.281067367,0.29380579,0.182346009,0.337638685
GRUNDY,2001,0.299878915,0.303010646,0.214408625,0.331672954
GRUNDY,2002,0.27527462,0.298612982,0.248097061,0.354706508
GRUNDY,2003,0.275759906,0.302190452,0.152403158,0.354327281
GRUNDY,2004,0.282170794,0.312749803,0.221957695,0.349430273
GRUNDY,2005,0.274677842,0.274755536,0.2038002,0.348083847
GRUNDY,2006,0.295879711,0.313135124,0.214279544,0.342380296
GRUNDY,2007,0.28828011,0.307423129,0.249444252,0.357315844
GRUNDY,2008,0.302433146,0.324363895,0.267488184,0.346761661
GRUNDY,2009,0.322200468,0.354200768,0.301563689,0.367226601
GRUNDY,2010,0.311197524,0.333145167,0.30315389,0.360924218
GRUNDY,2011,0.31287747,0.336283588,0.1849142,0.350734703
GRUNDY,2012,0.26862439,0.284535631,0.196403819,0.341211389
GRUNDY,2013,0.311049284,0.327942415,0.176048073,0.349794734
GRUNDY,2014,0.302729077,0.312404811,0.199087426,0.348285139
GRUNDY,2015,0.307195206,0.335412485,0.21387787,0.349094443
GRUNDY,2016,0.307610211,0.328755483,0.299165082,0.358886694
GRUNDY,2017,0.296170821,0.316085462,0.278269361,0.37507765
GRUNDY,2018,0.304704862,0.324540739,0.251204363,0.351440841
GRUNDY,2019,0.337664772,0.369643918,0.307875797,0.364516604
GRUNDY,2020,0.305820337,0.322653196,0.284140996,0.382935416
PERRY,2000,0.290642372,0.289273738,0.211593255,0.349158168
PERRY,2001,0.277041922,0.271268904,0.209273224,0.342230311
PERRY,2002,0.30681339,0.319226346,0.283366364,0.380148648
PERRY,2003,0.307595806,0.322180249,0.248559969,0.356170845
PERRY,2004,0.304829348,0.323653976,0.254659692,0.339571417
PERRY,2005,0.290662753,0.305642246,0.22077551,0.368740997
PERRY,2006,0.321351112,0.331587269,0.272288268,0.357193142
PERRY,2007,0.2861883,0.300882481,0.224666209,0.372892927
PERRY,2008,0.322283965,0.323690202,0.274560553,0.380156229
PERRY,2009,0.331649476,0.338804072,0.291659238,0.368357123
PERRY,2010,0.330948324,0.329936119,0.266401328,0.363471925
PERRY,2011,0.346707303,0.356333397,0.272556456,0.380181439
PERRY,2012,0.288717956,0.296353926,0.207310596,0.362345532
PERRY,2013,0.341557187,0.346402446,0.27462283,0.364378765
PERRY,2014,0.297128026,0.3277415,0.275570437,0.356011323
PERRY,2015,0.332842225,0.355952961,0.315181241,0.35810477
PERRY,2016,0.333468719,0.33410452,0.310556722,0.373333851
PERRY,2017,0.296462243,0.309738844,0.25572649,0.371548028
PERRY,2018,0.328253164,0.335180088,0.277192066,0.364306196
PERRY,2019,0.360647184,0.363661891,0.364014107,0.382108019
PERRY,2020,0.319614692,0.323410878,0.305710183,0.381852353
JASPER,2000,0.299450803,0.311269718,0.24042133,0.352035012
JASPER,2001,0.285074476,0.296156459,0.26536761,0.340652149
JASPER,2002,0.297977235,0.335372002,0.319333043,0.380373527
JASPER,2003,0.302288529,0.318599788,0.250688119,0.360223166
JASPER,2004,0.315272609,0.330221913,0.310440983,0.348535177
JASPER,2005,0.297513209,0.313138412,0.227467851,0.371178549
JASPER,2006,0.318048659,0.330724654,0.25968085,0.353531934
JASPER,2007,0.297120858,0.310204638,0.244249697,0.374160864
JASPER,2008,0.35907695,0.35114246,0.305208497,0.372866798
JASPER,2009,0.334744814,0.368455063,0.32535763,0.372399487
JASPER,2010,0.344279422,0.352783853,0.3215753,0.364647879
JASPER,2011,0.358235355,0.366806382,0.283521403,0.379235981
JASPER,2012,0.300359859,0.305971445,0.224830549,0.361428854
JASPER,2013,0.3551834,0.3683228,0.299711114,0.379492391
JASPER,2014,0.314523448,0.340976735,0.29736775,0.365394096
JASPER,2015,0.332618963,0.354843045,0.328873034,0.364633142
JASPER,2016,0.324286055,0.326472867,0.296968376,0.372087416
JASPER,2017,0.297250276,0.313713166,0.266088988,0.373557337
JASPER,2018,0.321944439,0.334053297,0.291264354,0.370943784
JASPER,2019,0.363266947,0.380913017,0.377814894,0.394702929
JASPER,2020,0.319841213,0.328771889,0.311078627,0.383535357
EDGAR,2000,0.286461373,0.298151106,0.218438705,0.345858488
EDGAR,2001,0.294743717,0.301153971,0.250266629,0.338083433
EDGAR,2002,0.294975052,0.335897692,0.308748472,0.384285365
EDGAR,2003,0.289126011,0.288391515,0.195443331,0.382775454
EDGAR,2004,0.305216886,0.329871344,0.301829593,0.355669015
EDGAR,2005,0.292888854,0.310703762,0.226206349,0.370519821
EDGAR,2006,0.305952655,0.325709433,0.242171384,0.348796334
EDGAR,2007,0.283950555,0.306742399,0.227294624,0.368127493
EDGAR,2008,0.351638907,0.360071741,0.29863857,0.375091551
EDGAR,2009,0.327767313,0.376413315,0.309436845,0.374240458
EDGAR,2010,0.337365236,0.350162872,0.31714366,0.366693092
EDGAR,2011,0.341327082,0.358178576,0.245786913,0.36650063
EDGAR,2012,0.300401887,0.309065411,0.219764622,0.353935331
EDGAR,2013,0.335944827,0.351755523,0.251063977,0.361342798
EDGAR,2014,0.30868835,0.320204786,0.209529327,0.352530547
EDGAR,2015,0.318757913,0.329427915,0.266669871,0.343774553
EDGAR,2016,0.315626783,0.320005209,0.272970578,0.364375883
EDGAR,2017,0.286893427,0.312029239,0.24581082,0.371711021
EDGAR,2018,0.318112632,0.328224174,0.250997259,0.367217788
EDGAR,2019,0.33766784,0.348487344,0.323901912,0.367775548
EDGAR,2020,0.310738487,0.317697911,0.281308038,0.368471212
COLES,2000,0.289500685,0.298300692,0.219922078,0.343521417
COLES,2001,0.298754172,0.307962077,0.268791779,0.335931611
COLES,2002,0.283963089,0.335983159,0.312552489,0.384950288
COLES,2003,0.282201761,0.289161988,0.194607182,0.38302552
COLES,2004,0.310588702,0.336027346,0.314357575,0.35422585
COLES,2005,0.292801347,0.319025264,0.233298644,0.369213678
COLES,2006,0.306349552,0.32338921,0.244080873,0.354779035
COLES,2007,0.275925242,0.297434908,0.21421265,0.35704501
COLES,2008,0.343549358,0.353737696,0.26384601,0.363417896
COLES,2009,0.3254909,0.373749234,0.305231081,0.370520943
COLES,2010,0.336640524,0.357480875,0.325348125,0.362140728
COLES,2011,0.33835614,0.35711824,0.24543438,0.364673593
COLES,2012,0.302254648,0.3162724,0.233675479,0.354426692
COLES,2013,0.342167369,0.355969987,0.265818015,0.370375078
COLES,2014,0.306155219,0.323157733,0.202832883,0.359096512
COLES,2015,0.314828442,0.33332894,0.272455869,0.3472767
COLES,2016,0.30867684,0.320217678,0.278304584,0.369820748
COLES,2017,0.279965074,0.311715535,0.24768128,0.375197975
COLES,2018,0.318504459,0.323361948,0.241223605,0.369457619
COLES,2019,0.337838302,0.348916779,0.314339715,0.366153875
COLES,2020,0.30893695,0.3231729,0.291484265,0.373719604
GALLATIN,2000,0.310162812,0.300637184,0.236032226,0.343500423
GALLATIN,2001,0.272715311,0.282342806,0.215290101,0.339424808
GALLATIN,2002,0.333832566,0.340795568,0.319686249,0.390469816
GALLATIN,2003,0.321749603,0.338357117,0.304220447,0.380021763
GALLATIN,2004,0.314356886,0.324279868,0.288091596,0.344231932
GALLATIN,2005,0.297129381,0.305135017,0.232788132,0.355741204
GALLATIN,2006,0.333920907,0.336603988,0.300494926,0.354788425
GALLATIN,2007,0.310728226,0.320570785,0.273528142,0.371557788
GALLATIN,2008,0.349790704,0.346824132,0.31447242,0.375331734
GALLATIN,2009,0.329659954,0.334512328,0.304314517,0.356739324
GALLATIN,2010,0.324598908,0.330491632,0.261712519,0.361747394
GALLATIN,2011,0.351003455,0.370684599,0.308838742,0.373711268
GALLATIN,2012,0.285257151,0.289018992,0.197595079,0.35737061
GALLATIN,2013,0.341515998,0.343032335,0.281580544,0.356024203
GALLATIN,2014,0.327400998,0.324834983,0.283589462,0.36051882
GALLATIN,2015,0.325835053,0.349653735,0.320958868,0.356010109
GALLATIN,2016,0.352362183,0.349781746,0.333979752,0.378304859
GALLATIN,2017,0.307605954,0.316812578,0.262179081,0.359394259
GALLATIN,2018,0.345832467,0.351434436,0.307252179,0.361624211
GALLATIN,2019,0.375667705,0.375166238,0.374574104,0.390708143
GALLATIN,2020,0.330689768,0.330965939,0.318353578,0.376309211
DOUGLAS,2000,0.280248133,0.291078594,0.209574509,0.344658677
DOUGLAS,2001,0.293024021,0.296757903,0.240185919,0.336868024
DOUGLAS,2002,0.278841826,0.330353588,0.29546086,0.382419885
DOUGLAS,2003,0.282341371,0.287783223,0.183026073,0.381169973
DOUGLAS,2004,0.299208395,0.337154896,0.307784026,0.354633181
DOUGLAS,2005,0.286514248,0.315277213,0.240256636,0.368147502
DOUGLAS,2006,0.302059694,0.319208055,0.237834798,0.351726947
DOUGLAS,2007,0.26831587,0.303186963,0.223105481,0.352382684
DOUGLAS,2008,0.339297138,0.351442912,0.269323212,0.372464151
DOUGLAS,2009,0.329507982,0.375398683,0.320894423,0.372738521
DOUGLAS,2010,0.335852182,0.362698275,0.331830554,0.371827445
DOUGLAS,2011,0.329412999,0.347630444,0.225742668,0.364210668
DOUGLAS,2012,0.292535599,0.315483444,0.237004363,0.346158375
DOUGLAS,2013,0.330102282,0.349190895,0.252804676,0.36198927
DOUGLAS,2014,0.302390253,0.321004676,0.190968687,0.35520946
DOUGLAS,2015,0.310475157,0.32423879,0.246902759,0.346368819
DOUGLAS,2016,0.308501198,0.32502544,0.280724725,0.366381429
DOUGLAS,2017,0.276087064,0.309989486,0.245236969,0.373512297
DOUGLAS,2018,0.317346627,0.321795396,0.231676027,0.368182583
DOUGLAS,2019,0.330527835,0.344514672,0.302612011,0.364227531
DOUGLAS,2020,0.305817988,0.321511441,0.275219041,0.370404883
RANDOLPH,2000,0.290024101,0.283342119,0.200983401,0.349130012
RANDOLPH,2001,0.268573815,0.261105024,0.194965495,0.342278023
RANDOLPH,2002,0.300276048,0.312378906,0.265926467,0.372823307
RANDOLPH,2003,0.30353549,0.320447772,0.249787454,0.353280448
RANDOLPH,2004,0.313779972,0.322902786,0.276325145,0.3381032
RANDOLPH,2005,0.313011054,0.314610956,0.223970301,0.36691679
RANDOLPH,2006,0.316255189,0.330124319,0.25697684,0.353782127
RANDOLPH,2007,0.297726019,0.289256382,0.223600812,0.368864634
RANDOLPH,2008,0.322185164,0.320635408,0.262291164,0.378297663
RANDOLPH,2009,0.327996894,0.329586404,0.273439517,0.368395557
RANDOLPH,2010,0.322387094,0.324057263,0.257229668,0.363986593
RANDOLPH,2011,0.343814967,0.348821548,0.255054186,0.369367647
RANDOLPH,2012,0.285900491,0.287238833,0.188326358,0.350070876
